CustomerID,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer,AvgMonthSpend,BikeBuyerText
16532,0,S,0,1,0,0,51677,1,51.08,YES
15483,1,M,1,1,1,2,101808,1,53.62,YES
19478,1,M,1,1,0,2,107619,0,51.13,NO
20978,0,M,1,3,1,2,78640,1,51.21,YES
12709,0,M,1,2,1,2,59682,1,50.37,YES
23553,1,M,0,1,0,0,26300,0,45.91,NO
22168,1,M,1,3,1,2,77883,1,52.55,YES
23683,1,M,1,0,0,3,107195,1,50.97,YES
23087,0,M,1,1,2,2,32776,0,51.04,NO
17807,0,S,0,0,0,0,60703,0,54.33,NO
20111,1,M,1,0,1,1,35657,1,49.4,YES
28915,0,S,1,1,0,0,57762,0,62.2,NO
23280,1,M,1,1,0,2,52458,0,48.25,NO
18213,1,S,0,0,0,0,26242,0,50.07,NO
20426,0,M,1,1,0,2,52444,1,54.19,YES
13825,0,S,0,1,0,0,57626,1,50.03,YES
12181,1,M,1,3,1,2,109825,1,53.58,YES
21667,1,M,0,1,0,0,33394,0,46.24,NO
15898,0,M,1,2,1,2,83949,1,57.21,YES
18673,0,M,1,0,1,2,58819,1,53.11,YES
11140,0,S,0,1,0,0,52362,0,48.54,NO
15873,1,M,1,1,0,2,78536,1,49.71,YES
24089,0,M,1,1,0,2,81019,1,57.01,YES
14731,0,M,1,0,1,2,103492,1,57,YES
25630,1,M,0,0,1,2,25709,0,48.12,NO
23078,0,M,1,1,2,2,36121,0,46.9,NO
21457,0,M,1,1,1,2,84019,1,52.29,YES
19867,0,M,1,0,0,2,26720,0,46.88,NO
22520,0,M,0,0,0,1,32877,0,54.9,NO
29118,0,S,1,3,0,0,105289,1,61.15,YES
21693,1,S,1,2,0,0,110399,1,54.93,YES
17025,0,S,0,2,0,0,84001,0,54.95,NO
28726,1,S,0,0,0,0,26130,0,45.32,NO
12342,1,M,0,0,0,0,51771,0,47.79,NO
13682,0,S,0,1,0,0,29067,0,49.08,NO
14154,0,M,0,1,0,2,32685,0,45.48,NO
11935,1,S,0,1,0,0,31640,0,49.12,NO
18987,0,M,1,1,1,2,53124,1,49.31,YES
27937,1,S,1,0,1,1,80793,1,53.32,YES
20855,1,M,0,0,0,2,28567,0,45.85,NO
11616,1,M,1,2,0,0,109912,1,51.91,YES
20407,0,M,1,2,0,2,51911,1,55.9,YES
23607,0,M,1,1,1,2,36385,1,50.45,YES
26992,0,S,0,0,0,0,54354,0,52.01,NO
29112,0,S,0,0,0,0,87651,1,53.78,YES
18586,0,S,0,1,0,0,108020,1,55.12,YES
12699,1,M,0,2,1,1,58103,1,49.79,YES
13052,0,S,0,1,0,0,81570,0,54.69,NO
17948,1,S,1,2,0,0,82313,1,51.02,YES
11373,1,M,1,0,1,3,58472,1,52.68,YES
28856,0,M,1,2,1,2,136380,1,56.04,YES
15073,1,M,1,2,1,2,83727,1,51.76,YES
18296,1,S,1,2,0,0,130182,0,53.04,NO
18657,0,M,1,1,1,1,55664,1,57.7,YES
12326,0,S,1,2,0,0,107670,1,58.61,YES
25098,0,M,1,0,1,2,109857,1,53.46,YES
28399,0,M,1,1,1,2,62421,1,59.75,YES
11445,1,S,0,1,0,0,103988,0,52.3,NO
27350,0,S,0,1,0,0,110678,0,54.76,NO
29351,0,S,0,2,0,0,80489,1,56.47,YES
17072,1,M,1,0,0,2,55490,1,48.48,YES
22944,1,M,1,1,0,2,84240,0,50.68,NO
28318,1,M,1,0,0,2,112585,1,51.4,YES
26619,0,M,1,1,1,2,105142,1,52.6,YES
17851,0,S,0,1,0,0,53104,1,49.66,YES
18875,0,M,1,1,0,2,130899,0,52.22,NO
24427,1,S,0,2,0,0,54476,1,48.03,YES
17289,1,M,0,0,0,2,35019,1,46.78,YES
13845,0,M,0,1,0,0,34876,0,46.35,NO
29149,1,M,1,1,1,2,52209,1,51.35,YES
12122,1,M,1,1,0,2,82405,0,49.76,NO
27223,0,M,1,1,1,2,54149,1,58.9,YES
17228,1,S,0,2,0,0,78647,1,50.3,YES
15611,1,S,0,1,0,0,58607,0,49.64,NO
18003,0,M,1,3,1,2,135573,1,54.08,YES
28526,0,S,0,1,0,0,29940,0,54.24,NO
11680,1,M,0,1,0,2,31312,0,45.48,NO
25502,1,M,1,3,0,0,105353,1,51.16,YES
14793,0,S,1,2,0,0,131371,0,52.25,NO
26368,0,S,0,2,0,0,53545,1,56.86,YES
16709,0,M,1,0,0,3,58679,0,49.59,NO
15266,1,M,1,1,0,3,79524,0,49.38,NO
22763,1,S,1,1,0,0,106993,0,53.17,NO
18326,0,M,1,1,1,2,36802,0,46.79,NO
18594,1,S,1,3,0,0,137012,1,56.39,YES
28996,1,M,1,0,1,2,31386,1,48.45,YES
16098,1,M,1,3,2,2,81117,1,50.45,YES
16181,1,S,0,0,0,0,85374,1,51.04,YES
25200,0,M,1,3,1,2,82123,1,61.22,YES
23506,0,S,0,1,0,0,52058,1,55.1,YES
28099,0,M,0,0,0,0,107011,0,50.67,NO
20665,0,S,0,1,0,0,33289,0,50.41,NO
19761,0,M,1,1,2,2,35020,0,50.68,NO
16326,0,S,0,0,0,0,29457,0,47.05,NO
18352,0,M,1,2,0,0,133193,1,51.75,YES
23287,0,S,0,0,0,0,34988,1,50.57,YES
13019,1,S,0,2,0,0,85308,1,52.95,YES
24300,1,S,0,1,0,0,31145,0,48.73,NO
11755,0,M,0,0,1,1,27921,0,47.33,NO
28912,0,M,1,2,0,2,83685,0,55.36,NO
13664,0,S,0,1,0,0,25583,0,46.7,NO
18232,1,M,1,1,0,1,50944,0,48.42,NO
13002,0,M,1,2,2,2,134517,1,53.27,YES
22742,0,S,1,3,1,1,81523,1,52.35,YES
26767,1,S,1,1,0,0,107167,0,55.03,NO
11188,1,M,1,2,0,2,59370,0,49.64,NO
26718,0,M,1,0,1,2,104751,1,53.14,YES
19118,0,M,0,1,1,2,54563,1,51.86,YES
21761,1,S,1,0,0,1,55255,1,47.97,YES
26973,0,M,0,1,0,0,27662,0,46.15,NO
13140,1,M,1,2,1,2,112539,1,53.04,YES
25714,0,S,0,0,0,0,52930,1,50.21,YES
21360,0,M,1,1,1,2,59845,1,51.65,YES
12461,1,M,1,3,0,0,103080,1,51.31,YES
24808,0,M,1,3,0,0,112050,0,51.13,NO
26019,0,M,1,0,1,1,85809,1,55.21,YES
19428,0,M,0,2,1,2,55444,1,52.31,YES
18481,1,M,1,3,0,0,111153,1,50.97,YES
21532,1,M,1,0,2,2,35580,1,50.85,YES
26449,0,M,1,2,1,2,58459,1,53.64,YES
15271,0,S,0,3,0,0,79666,1,54.05,YES
11796,1,S,0,1,0,0,108595,0,52.5,NO
26547,1,S,1,1,1,1,83856,0,53.86,NO
22853,1,S,0,3,0,0,102172,1,52.41,YES
24410,1,S,1,1,0,0,108210,0,51.08,NO
21238,0,S,0,1,0,0,62027,0,53.09,NO
11152,0,S,0,1,0,0,77499,1,52.33,YES
21625,1,M,1,0,0,1,106783,1,51.43,YES
23975,0,S,0,2,0,0,53350,1,54.24,YES
22096,0,S,0,1,0,0,27222,0,54.91,NO
27823,1,M,1,2,0,0,105791,1,50.32,YES
24198,1,M,0,1,0,1,58508,0,48.58,NO
23976,1,S,1,3,0,0,111237,1,54.66,YES
13518,0,S,0,3,0,0,85282,1,54.38,YES
24861,1,M,1,2,1,1,87189,1,53.54,YES
20549,1,M,1,1,1,2,84081,1,54.54,YES
18417,0,M,1,0,1,2,28908,0,57.8,NO
17063,1,M,0,1,1,1,35360,1,49.5,YES
15276,1,S,0,0,0,0,30081,1,49.93,YES
20506,1,M,1,1,1,2,36549,1,47.83,YES
14160,1,M,1,1,1,2,132474,1,54.52,YES
26535,1,M,1,2,0,0,106380,1,51.51,YES
28508,1,M,1,1,0,2,111388,1,51.68,YES
25861,0,M,1,1,1,2,61643,1,52.96,YES
16817,0,M,1,1,1,2,87809,1,60.9,YES
19405,1,M,1,2,0,2,77833,1,50.29,YES
11183,1,S,1,2,0,1,102701,0,53.16,NO
15749,1,S,1,1,1,1,27917,0,45.21,NO
12236,1,M,1,2,0,2,59599,0,48.77,NO
20921,1,M,1,2,1,2,112351,1,55.82,YES
27460,0,S,1,2,0,0,139032,0,52.46,NO
15994,1,M,1,3,1,2,111118,1,53.02,YES
12082,1,M,1,3,2,2,135926,1,54.93,YES
14422,1,S,1,1,0,0,108820,0,51.88,NO
28039,0,S,1,1,0,0,33134,0,48.71,NO
27474,1,S,0,2,0,0,135857,1,53.16,YES
23047,1,M,1,1,1,2,78997,1,53.77,YES
18553,0,M,1,1,0,1,78133,0,50.14,NO
11278,0,S,0,2,0,0,83821,0,57.95,NO
21534,0,S,1,1,0,0,53758,0,54.07,NO
28809,0,M,1,3,0,0,112027,1,51.74,YES
28568,1,M,1,1,0,1,80388,1,49.77,YES
23980,0,S,1,2,0,0,83196,1,52.38,YES
16134,0,S,0,1,0,0,35068,0,47.34,NO
20743,1,M,1,3,1,2,83263,1,51.11,YES
29071,1,S,0,2,0,0,107168,0,53.65,NO
12857,0,M,1,1,1,2,112092,1,57.34,YES
18717,1,M,1,3,1,1,80291,1,50.1,YES
27180,0,S,0,2,0,0,83937,0,54.4,NO
17510,0,S,1,2,0,0,59908,1,52.52,YES
21692,1,S,0,0,0,0,34814,1,46.01,YES
26984,0,M,0,1,0,0,84847,1,50.82,YES
23110,1,S,0,1,0,0,29366,0,47.01,NO
12559,0,M,1,1,0,3,37085,1,46.69,YES
21965,1,M,1,1,1,1,105519,1,53.59,YES
26309,0,S,0,3,0,0,83023,1,52.26,YES
22024,0,S,0,2,0,0,86186,1,50.6,YES
25624,1,M,1,1,1,2,78097,1,52.4,YES
24333,1,S,0,0,0,0,57887,0,48.72,NO
24043,0,M,0,0,1,1,31719,1,47.46,YES
19079,0,M,1,2,1,2,61817,1,53.85,YES
28938,1,M,0,0,0,0,29859,0,45.88,NO
11335,1,M,1,0,0,2,61807,1,49.27,YES
15156,0,M,1,2,2,2,110889,1,52.59,YES
12727,1,S,0,1,0,0,25880,0,45.38,NO
21954,1,S,1,0,0,0,137737,1,53.94,YES
26773,1,M,1,2,1,2,60153,1,48.41,YES
20985,1,M,0,0,0,0,55769,0,48.57,NO
17907,1,M,0,1,0,0,27750,0,45.6,NO
18226,0,M,1,1,0,2,86313,0,54.12,NO
22401,0,M,0,2,0,0,110650,0,51.07,NO
26127,0,M,1,1,1,2,36242,1,55.31,YES
23960,0,S,0,1,0,0,30881,0,50.15,NO
20586,0,M,1,0,0,2,35849,1,53.56,YES
15785,0,S,0,1,0,0,52117,1,52.73,YES
14378,0,S,1,2,0,1,136220,0,56.58,NO
17285,0,M,0,2,0,1,52732,1,47.97,YES
17679,0,M,1,1,1,1,60672,1,50.31,YES
16320,1,S,0,1,0,0,31295,0,46.76,NO
26691,1,S,0,1,0,0,53843,0,50.02,NO
24614,1,M,0,1,1,2,55913,1,51.25,YES
28232,0,S,0,1,0,0,85359,1,53.01,YES
24647,0,S,1,0,1,1,57175,1,48.91,YES
20633,0,M,1,1,0,2,113044,1,56.43,YES
22326,1,S,0,1,0,0,112000,0,54.25,NO
15240,1,M,1,3,1,2,129969,1,53.37,YES
28333,1,M,0,1,0,0,26278,0,44.4,NO
24787,1,M,1,2,1,2,111560,1,55.56,YES
13867,0,M,1,2,0,0,129886,0,51.71,NO
13872,1,M,1,1,1,1,127393,1,56.59,YES
20674,0,S,0,2,0,0,82396,0,51.74,NO
21944,1,M,1,1,1,2,109679,0,51,NO
12634,0,M,1,1,1,2,78929,1,50.45,YES
28698,1,S,0,0,0,0,35620,1,47.42,YES
22082,0,S,1,1,0,0,77050,1,52.77,YES
18413,0,M,1,0,1,1,27441,0,49.45,NO
25467,0,M,1,2,1,1,82539,1,52,YES
11632,1,M,1,2,0,2,133782,1,52.79,YES
28729,1,S,0,0,0,0,60738,1,52.07,YES
25456,0,M,0,1,1,1,29505,0,47.78,NO
24831,0,S,0,2,0,0,85779,1,50.5,YES
23260,0,M,1,0,2,2,33097,1,51.38,YES
21698,1,M,1,2,2,2,58076,1,50.42,YES
25761,1,S,0,0,0,0,30229,0,48.11,NO
24023,1,S,0,1,0,0,52286,0,49.01,NO
14544,0,S,1,1,0,0,52236,1,52.5,YES
21033,0,S,0,0,0,0,34069,1,48.11,YES
26125,1,S,1,2,0,0,108224,0,51.34,NO
15743,1,M,1,2,1,2,80635,1,53.58,YES
21091,1,S,1,2,0,0,102721,0,51.24,NO
19886,0,M,1,1,1,2,27037,0,44.9,NO
12054,0,M,1,2,0,0,108295,1,50.55,YES
13218,1,M,1,1,2,2,57896,1,49.29,YES
17761,0,M,1,3,1,2,133223,1,56.58,YES
15349,1,M,1,1,2,2,28278,0,49.41,NO
18361,0,S,0,2,0,0,79922,1,53.3,YES
12352,0,M,0,0,0,0,59811,0,49.31,NO
28675,0,S,1,3,0,0,111142,0,53.58,NO
20422,1,S,0,1,0,0,29056,0,49.31,NO
27383,0,S,1,2,1,1,57469,1,52.32,YES
18293,0,M,1,2,1,2,108717,1,54.46,YES
13223,0,S,1,3,1,1,77948,1,49.6,YES
13848,1,S,0,1,0,0,103420,0,52.68,NO
15474,0,M,1,1,0,1,83326,0,50.16,NO
27195,0,M,1,2,1,2,128126,1,55.92,YES
11736,0,M,1,1,2,2,28929,0,49.83,NO
11383,1,M,1,1,0,1,55698,0,48.7,NO
28867,1,M,0,0,0,0,35086,1,47.02,YES
14317,0,S,1,2,0,0,137599,1,61.75,YES
13494,0,S,1,1,0,0,80376,1,55.47,YES
20406,1,M,1,0,0,2,33880,0,47.22,NO
25849,1,M,1,1,0,2,56065,1,48.78,YES
15695,0,M,1,1,1,2,52916,1,56.89,YES
18831,0,S,0,2,0,0,60575,1,58.15,YES
18916,0,S,0,0,0,0,30843,1,47.58,YES
11859,0,M,1,1,0,2,51735,1,52.04,YES
11982,1,S,0,1,0,0,30924,0,45.87,NO
18877,0,M,1,1,1,2,59909,1,50.47,YES
11732,0,M,1,2,1,1,83150,1,60.04,YES
27897,1,M,1,2,0,2,131669,1,52.81,YES
26163,1,M,1,2,0,1,106467,1,50.5,YES
12672,0,S,0,2,0,0,108864,0,54.69,NO
20924,0,S,0,1,0,0,29054,0,47.84,NO
23752,0,M,0,2,0,0,86466,0,50.56,NO
21768,0,S,1,0,1,1,34721,1,50.03,YES
24657,1,M,1,3,0,2,79392,1,49.8,YES
27026,0,S,1,2,0,0,55435,1,57.83,YES
11518,0,M,1,2,2,2,102556,1,56.12,YES
11340,1,M,1,0,1,2,32989,1,48.83,YES
19450,0,M,1,2,0,2,103678,0,50.2,NO
19430,1,M,1,2,0,3,108901,0,51.34,NO
18558,1,M,0,1,2,2,52103,1,50.91,YES
13079,0,S,1,0,0,0,61077,1,52.64,YES
17506,1,M,0,0,0,0,30553,0,45.33,NO
15495,0,M,1,1,0,2,53052,1,48.25,YES
28349,1,S,1,2,0,1,82156,0,51.83,NO
17275,0,M,1,2,1,2,112951,1,56.63,YES
20863,1,M,0,2,0,1,50920,1,48.25,YES
22248,0,M,1,3,0,1,84340,1,50.24,YES
25724,1,M,1,3,1,2,85607,1,54.48,YES
11878,1,M,1,1,1,1,76643,1,50.56,YES
25494,0,M,1,0,1,2,51918,1,59.19,YES
27839,1,M,0,2,0,0,77976,0,49.83,NO
28551,0,S,0,1,0,0,35754,0,49.85,NO
21509,1,M,1,2,0,2,106370,0,51.29,NO
15763,0,M,0,2,0,0,51893,0,47.82,NO
18935,1,M,0,0,1,2,28510,0,48.16,NO
21909,1,M,1,3,1,2,106005,1,55.14,YES
21716,0,M,1,2,1,2,103236,1,54.64,YES
22730,0,M,1,1,2,2,31256,1,47.88,YES
13702,1,S,0,0,0,0,28179,0,46.25,NO
11769,1,S,0,2,0,0,128886,0,53.51,NO
17664,0,S,0,1,0,0,31333,1,52.49,YES
22209,0,M,1,1,0,2,61622,0,52.28,NO
22842,1,S,0,2,0,0,137363,0,53.55,NO
17469,0,M,1,1,1,2,27945,0,48.03,NO
12473,0,M,1,1,2,2,108637,1,58.03,YES
17757,0,S,0,1,0,0,27760,0,48.52,NO
11751,1,M,1,2,0,0,111543,1,51.47,YES
14240,1,M,1,0,0,2,35769,1,46.65,YES
23948,1,S,0,2,0,0,83256,0,54.68,NO
17347,1,S,0,2,0,0,52328,0,51.92,NO
19638,1,M,0,2,0,0,53652,1,48.63,YES
18396,0,M,1,2,1,2,58152,1,59.43,YES
26359,0,M,1,1,0,2,82402,0,49.88,NO
14425,0,M,1,1,1,1,87270,1,57.89,YES
19516,1,S,0,0,0,0,57968,0,52.96,NO
12574,0,S,0,1,0,0,53085,1,47.51,YES
25411,1,S,0,1,0,0,53575,0,50.3,NO
17592,0,M,1,3,0,2,111909,1,51.44,YES
27539,0,S,0,0,0,0,28676,0,49.1,NO
28282,1,S,1,3,1,1,105366,1,55.3,YES
13875,1,M,0,1,1,2,60036,1,52.91,YES
24662,1,S,1,1,1,1,36400,0,48.28,NO
12476,0,S,0,3,0,0,76699,1,57.66,YES
16544,0,M,1,1,1,2,27466,0,52.03,NO
19870,0,M,1,1,0,2,29766,0,46.34,NO
28739,1,S,0,2,0,0,83914,1,51.61,YES
22077,0,M,1,2,1,1,53400,1,55.06,YES
26078,0,M,1,0,0,2,26643,0,53.7,NO
11015,1,S,0,1,0,0,85713,0,53.04,NO
19005,1,S,1,2,0,0,56068,0,50.28,NO
18212,0,M,1,3,2,2,103829,1,54.86,YES
25160,1,S,0,0,0,0,57821,0,51.28,NO
19053,0,S,0,1,0,0,32531,0,50.79,NO
19930,0,M,1,0,1,2,59991,1,51.38,YES
12441,0,M,1,2,0,1,82897,1,60.14,YES
12446,1,M,1,2,1,2,81055,1,52.73,YES
26914,1,S,1,1,0,1,60002,0,53.26,NO
19683,0,M,0,0,1,1,27570,0,49.84,NO
19110,0,M,1,1,0,2,81508,1,50.42,YES
17177,0,M,1,2,0,2,56944,1,50.01,YES
27658,0,S,1,1,0,1,61046,1,52.08,YES
16441,0,M,0,1,0,0,77679,1,50.27,YES
15816,1,M,0,1,0,0,32911,0,46.55,NO
19910,0,M,1,0,2,2,59014,1,58.07,YES
15542,1,S,1,1,0,0,85048,0,50.67,NO
24975,1,S,1,0,0,0,27988,0,47.47,NO
17898,1,S,1,1,0,1,54541,0,51.9,NO
20993,0,S,0,0,0,0,81014,1,52.88,YES
15430,0,M,0,3,0,0,108982,1,52.01,YES
17796,0,S,0,1,0,0,55967,1,54.93,YES
15852,0,S,0,1,0,0,80846,1,54.67,YES
25860,0,S,1,0,0,1,34406,0,50.31,NO
15210,0,S,1,3,0,0,105670,1,59.01,YES
17360,0,M,0,0,0,0,79163,0,49.81,NO
23640,0,M,0,2,0,0,83131,1,51.03,YES
15395,0,S,1,2,0,0,78323,1,51.11,YES
17866,0,M,1,0,0,1,108937,0,54.13,NO
25901,0,M,1,1,1,2,31915,0,49.83,NO
20588,1,M,1,2,0,2,102598,1,51.13,YES
15973,0,M,1,2,0,3,136129,0,52.3,NO
13048,1,M,1,0,1,2,31011,1,48.01,YES
24478,1,S,1,1,0,0,104529,0,52.33,NO
14213,1,M,0,1,0,0,27380,0,45.32,NO
26379,1,S,0,0,0,0,50877,0,52.02,NO
19039,0,M,1,1,1,2,61970,0,48.03,NO
12774,1,M,1,1,0,2,106275,0,50.44,NO
20299,1,M,1,2,1,2,106460,1,54.93,YES
23664,1,S,0,0,0,0,36218,1,46.33,YES
24991,0,S,1,0,0,0,54340,1,57.54,YES
12953,1,S,0,1,0,0,84511,0,50.08,NO
18143,0,S,1,1,0,1,35590,0,49.22,NO
21612,0,S,0,0,0,0,56251,1,51.58,YES
27179,0,S,0,2,0,0,78284,1,49.78,YES
20611,1,M,0,1,0,0,60781,0,48.76,NO
27394,0,S,1,2,0,1,81264,0,52.88,NO
16121,1,M,1,1,0,2,58424,0,48.35,NO
15871,0,M,1,1,1,1,107547,1,54.79,YES
11337,0,M,1,1,0,1,59042,1,55.18,YES
18137,0,M,1,0,0,2,26857,0,50.17,NO
11148,0,M,1,0,0,3,54705,1,48.23,YES
11299,0,M,1,0,1,2,78852,1,53.16,YES
13667,0,S,0,0,0,0,53024,0,48.85,NO
13355,0,M,1,1,1,2,51612,1,48.8,YES
20799,0,M,1,2,1,2,130512,1,60.59,YES
19284,1,M,1,2,2,2,133971,1,54.73,YES
27112,0,S,0,1,0,0,54301,0,53.97,NO
18357,1,M,1,2,1,1,112520,1,52.62,YES
28881,0,M,1,2,1,2,113018,1,61.34,YES
25425,0,S,1,2,0,0,131362,1,57.1,YES
11537,0,M,1,1,1,2,82982,1,50.48,YES
18097,1,S,1,3,0,0,83115,1,50.84,YES
21602,0,M,0,1,0,1,26853,0,45.1,NO
11097,0,M,1,3,0,1,82787,0,49.5,NO
20788,1,S,0,3,0,0,80056,1,52.59,YES
16004,0,M,1,2,1,2,77037,1,53.81,YES
21833,0,S,1,1,1,1,56715,1,50.55,YES
23036,0,S,0,1,0,0,60905,1,55.57,YES
11038,1,M,1,0,0,2,28892,0,45.99,NO
19190,0,S,0,1,0,0,81861,0,53.56,NO
24947,0,S,1,1,0,1,81499,0,53.47,NO
21099,1,S,0,1,0,0,50911,0,49.54,NO
12042,0,M,0,1,0,0,34064,0,45.61,NO
13469,0,S,0,0,0,0,31764,1,55.33,YES
23644,1,M,1,1,0,0,103521,0,50.96,NO
15864,1,S,0,3,0,0,134983,0,57.16,NO
20128,0,M,1,2,0,0,110810,1,52.08,YES
22839,1,S,0,1,0,0,50919,0,50.41,NO
24067,1,S,0,0,0,0,83370,0,49.67,NO
21590,1,M,1,0,0,1,104780,0,50.76,NO
12331,1,S,1,1,0,0,32276,0,48.39,NO
29132,1,S,0,0,0,0,29875,0,47.36,NO
18116,0,M,1,2,2,2,53022,1,60.55,YES
26956,1,S,0,1,0,0,81390,0,50.57,NO
18039,0,M,1,3,0,0,103274,1,50.65,YES
11342,0,M,1,2,0,1,82580,1,52.06,YES
13130,0,M,1,2,0,2,128674,1,60.88,YES
15095,1,M,1,2,1,2,58454,1,52.03,YES
25139,0,M,1,2,1,2,58535,1,58.14,YES
19993,0,M,1,2,1,1,105256,1,51.94,YES
28288,0,S,0,1,0,0,26800,0,47.93,NO
22464,0,M,1,3,2,2,80846,1,52.35,YES
19222,0,M,1,0,1,2,31791,1,52.31,YES
17495,0,M,1,0,0,2,56279,1,55.08,YES
24202,1,S,0,3,0,0,106859,1,52.55,YES
26074,0,M,1,1,0,1,85389,0,59.49,NO
28901,1,M,1,2,1,2,83471,1,52.52,YES
27878,0,S,0,2,0,0,58497,0,49.76,NO
12605,1,M,1,2,1,2,79013,1,50.47,YES
28547,1,S,0,1,0,0,27793,0,48.3,NO
22340,0,M,1,1,0,1,57185,0,50.51,NO
20249,1,S,1,0,0,0,85570,1,49.46,YES
13766,0,M,1,0,1,1,83440,1,54.04,YES
19805,1,S,0,1,0,0,86008,0,50.66,NO
23209,0,S,0,0,0,0,30161,1,51.62,YES
23709,0,S,1,2,0,1,59501,0,48.93,NO
11977,1,M,1,2,1,2,135201,1,56.78,YES
21480,0,M,1,1,1,2,77999,1,52.98,YES
24815,1,S,1,1,0,0,134202,0,56.26,NO
21102,0,M,1,1,1,2,57869,1,57.77,YES
13014,0,M,1,0,1,1,86279,1,50.45,YES
22381,0,M,1,2,1,2,102719,1,61.25,YES
19466,1,M,1,1,0,2,54734,1,48.65,YES
19531,0,S,1,2,0,0,134984,1,53.66,YES
19360,1,M,1,3,1,2,135365,1,53.65,YES
18193,0,S,0,2,0,0,87745,1,50.8,YES
15762,0,S,0,2,0,0,57903,1,49.49,YES
21721,1,S,1,3,0,0,81062,0,53.82,NO
19711,0,S,0,1,0,0,52732,0,52.41,NO
21459,0,M,1,3,0,2,83583,1,49.64,YES
21601,1,M,1,2,2,2,112831,1,56.32,YES
26651,0,S,0,2,0,0,59319,0,52.25,NO
17179,0,S,1,3,0,0,77940,1,55.83,YES
15671,0,S,0,3,0,0,83701,1,54.1,YES
24203,0,S,0,2,0,0,111898,0,52.94,NO
21846,0,M,1,3,1,2,104128,1,55.25,YES
15612,0,S,0,2,0,0,82318,1,53.79,YES
18873,0,S,1,2,1,1,52927,1,51.48,YES
18067,0,M,1,2,1,2,53824,1,49.17,YES
25101,0,M,1,1,1,2,83250,1,58.17,YES
28751,0,M,0,1,1,2,52236,1,52.43,YES
12936,1,S,1,2,0,0,135879,1,53.59,YES
27380,0,S,1,1,1,1,79824,1,54.38,YES
23288,0,S,0,0,0,0,35116,1,46.2,YES
17892,0,M,1,2,0,2,111257,0,56.09,NO
15888,1,M,1,3,1,2,83634,1,51.58,YES
22228,1,M,1,1,0,2,83943,0,50.35,NO
15502,0,S,1,3,0,0,107876,0,50.9,NO
27986,0,S,0,1,0,0,81514,1,53.86,YES
25648,1,M,1,2,0,2,52532,0,48.51,NO
13903,0,S,0,1,0,0,111107,0,53.44,NO
19267,0,M,0,2,0,0,58719,1,48.98,YES
14627,0,M,1,1,1,1,33669,1,59.19,YES
28886,0,M,1,2,0,2,58984,1,56.56,YES
13296,0,M,1,0,0,1,28670,0,47.65,NO
21139,0,M,1,0,0,2,55757,1,50.44,YES
14041,1,S,0,0,0,0,27009,0,45.17,NO
19953,0,S,0,3,0,0,112177,0,55.79,NO
13925,0,S,1,3,0,0,128736,0,56.96,NO
14513,1,M,0,1,1,1,30445,1,46.23,YES
29283,0,M,1,2,1,2,59724,1,56.05,YES
13687,0,M,1,1,0,0,138079,0,52.6,NO
14933,0,M,0,1,1,1,30188,1,47.49,YES
25157,1,S,0,2,0,0,54918,1,52.23,YES
20541,1,M,1,1,0,2,77749,0,49.76,NO
19078,1,S,1,1,0,1,30725,0,49.3,NO
14270,0,S,0,3,0,0,85548,1,52,YES
26130,0,M,1,3,0,0,107318,0,51.59,NO
20760,0,M,1,0,1,2,34539,1,57.44,YES
26930,1,M,1,2,0,2,106064,1,51.21,YES
12991,0,M,1,2,1,2,80175,1,51.19,YES
17229,1,S,0,2,0,0,130279,1,53.43,YES
25757,0,S,0,2,0,0,86757,1,51.02,YES
22420,0,S,0,2,0,0,59448,1,49.72,YES
13823,1,M,1,1,1,1,111976,0,52.65,NO
29220,1,S,1,2,0,0,134797,0,55.49,NO
25276,1,S,0,2,0,0,84149,0,51.67,NO
23725,0,M,1,2,0,2,60199,1,48.66,YES
13250,1,M,1,1,0,2,26300,0,45.13,NO
23887,0,S,0,1,0,0,53162,1,50.79,YES
15384,0,M,1,3,0,2,87749,0,50.46,NO
16906,1,M,1,1,2,2,56847,1,51.34,YES
20119,0,M,0,1,0,0,62015,0,48.54,NO
13588,1,M,1,1,1,2,107616,1,53.38,YES
18508,1,S,1,2,0,0,81553,0,53.81,NO
19193,0,S,0,2,0,0,80804,0,50.41,NO
25470,0,M,1,1,0,1,78864,0,57.16,NO
11576,0,M,1,1,1,1,106130,1,56.75,YES
15530,1,S,1,1,0,0,103439,0,51.62,NO
21130,1,M,0,0,0,0,33211,0,46.28,NO
16398,0,S,0,0,0,0,25806,0,47.52,NO
26856,1,M,0,1,0,1,34217,0,45.93,NO
13260,0,M,1,1,0,2,82539,0,58.46,NO
22443,0,S,0,2,0,0,110489,0,51.81,NO
11612,0,S,0,2,0,0,52562,1,51.83,YES
14835,1,S,0,1,0,0,85417,0,51.41,NO
26378,0,M,1,0,1,2,34948,1,58.6,YES
20051,1,S,0,1,0,0,79970,0,53.32,NO
12055,1,M,0,1,0,2,53293,1,49.04,YES
22026,1,M,0,0,0,0,58298,1,48.79,YES
11966,0,S,0,0,0,0,29773,0,52.84,NO
22727,1,M,1,2,0,2,133081,0,52.88,NO
18479,1,M,0,0,0,0,86674,0,49.65,NO
19524,1,S,0,1,0,0,83952,0,50.97,NO
