CustomerID;Gender;MaritalStatus;HomeOwnerFlag;NumberCarsOwned;NumberChildrenAtHome;TotalChildren;YearlyIncome;BikeBuyer;AvgMonthSpend
16181;1;S;0;0;0;0;85374;1;51
25200;0;M;1;3;1;2;82123;1;61
23506;0;S;0;1;0;0;52058;1;55
28099;0;M;0;0;0;0;107011;0;51
20665;0;S;0;1;0;0;33289;0;50
19761;0;M;1;1;2;2;35020;0;51
16326;0;S;0;0;0;0;29457;0;47
18352;0;M;1;2;0;0;133193;1;52
23287;0;S;0;0;0;0;34988;1;51
13019;1;S;0;2;0;0;85308;1;53
24300;1;S;0;1;0;0;31145;0;49
11755;0;M;0;0;1;1;27921;0;47
28912;0;M;1;2;0;2;83685;0;55
13664;0;S;0;1;0;0;25583;0;47
18232;1;M;1;1;0;1;50944;0;48
13002;0;M;1;2;2;2;134517;1;53
22742;0;S;1;3;1;1;81523;1;52
26767;1;S;1;1;0;0;107167;0;55
11188;1;M;1;2;0;2;59370;0;50
26718;0;M;1;0;1;2;104751;1;53
19118;0;M;0;1;1;2;54563;1;52
21761;1;S;1;0;0;1;55255;1;48
26973;0;M;0;1;0;0;27662;0;46
13140;1;M;1;2;1;2;112539;1;53
25714;0;S;0;0;0;0;52930;1;50
21360;0;M;1;1;1;2;59845;1;52
12461;1;M;1;3;0;0;103080;1;51
24808;0;M;1;3;0;0;112050;0;51
26019;0;M;1;0;1;1;85809;1;55
19428;0;M;0;2;1;2;55444;1;52
18481;1;M;1;3;0;0;111153;1;51
21532;1;M;1;0;2;2;35580;1;51
26449;0;M;1;2;1;2;58459;1;54
15271;0;S;0;3;0;0;79666;1;54
11796;1;S;0;1;0;0;108595;0;53
26547;1;S;1;1;1;1;83856;0;54
22853;1;S;0;3;0;0;102172;1;52
24410;1;S;1;1;0;0;108210;0;51
21238;0;S;0;1;0;0;62027;0;53
11152;0;S;0;1;0;0;77499;1;52
21625;1;M;1;0;0;1;106783;1;51
23975;0;S;0;2;0;0;53350;1;54
22096;0;S;0;1;0;0;27222;0;55
27823;1;M;1;2;0;0;105791;1;50
24198;1;M;0;1;0;1;58508;0;49
23976;1;S;1;3;0;0;111237;1;55
13518;0;S;0;3;0;0;85282;1;54
24861;1;M;1;2;1;1;87189;1;54
20549;1;M;1;1;1;2;84081;1;55
18417;0;M;1;0;1;2;28908;0;58
17063;1;M;0;1;1;1;35360;1;50
15276;1;S;0;0;0;0;30081;1;50
20506;1;M;1;1;1;2;36549;1;48
14160;1;M;1;1;1;2;132474;1;55
26535;1;M;1;2;0;0;106380;1;52
28508;1;M;1;1;0;2;111388;1;52
25861;0;M;1;1;1;2;61643;1;53
16817;0;M;1;1;1;2;87809;1;61
19405;1;M;1;2;0;2;77833;1;50
11183;1;S;1;2;0;1;102701;0;53
15749;1;S;1;1;1;1;27917;0;45
12236;1;M;1;2;0;2;59599;0;49
20921;1;M;1;2;1;2;112351;1;56
27460;0;S;1;2;0;0;139032;0;52
15994;1;M;1;3;1;2;111118;1;53
12082;1;M;1;3;2;2;135926;1;55
14422;1;S;1;1;0;0;108820;0;52
28039;0;S;1;1;0;0;33134;0;49
27474;1;S;0;2;0;0;135857;1;53
23047;1;M;1;1;1;2;78997;1;54
18553;0;M;1;1;0;1;78133;0;50
11278;0;S;0;2;0;0;83821;0;58
21534;0;S;1;1;0;0;53758;0;54
28809;0;M;1;3;0;0;112027;1;52
28568;1;M;1;1;0;1;80388;1;50
23980;0;S;1;2;0;0;83196;1;52
16134;0;S;0;1;0;0;35068;0;47
20743;1;M;1;3;1;2;83263;1;51
29071;1;S;0;2;0;0;107168;0;54
12857;0;M;1;1;1;2;112092;1;57
18717;1;M;1;3;1;1;80291;1;50
27180;0;S;0;2;0;0;83937;0;54
17510;0;S;1;2;0;0;59908;1;53
21692;1;S;0;0;0;0;34814;1;46
26984;0;M;0;1;0;0;84847;1;51
23110;1;S;0;1;0;0;29366;0;47
12559;0;M;1;1;0;3;37085;1;47
21965;1;M;1;1;1;1;105519;1;54
26309;0;S;0;3;0;0;83023;1;52
22024;0;S;0;2;0;0;86186;1;51
25624;1;M;1;1;1;2;78097;1;52
24333;1;S;0;0;0;0;57887;0;49
24043;0;M;0;0;1;1;31719;1;47
19079;0;M;1;2;1;2;61817;1;54
28938;1;M;0;0;0;0;29859;0;46
11335;1;M;1;0;0;2;61807;1;49
15156;0;M;1;2;2;2;110889;1;53
12727;1;S;0;1;0;0;25880;0;45
21954;1;S;1;0;0;0;137737;1;54
26773;1;M;1;2;1;2;60153;1;48
20985;1;M;0;0;0;0;55769;0;49
17907;1;M;0;1;0;0;27750;0;46
18226;0;M;1;1;0;2;86313;0;54
22401;0;M;0;2;0;0;110650;0;51
26127;0;M;1;1;1;2;36242;1;55
23960;0;S;0;1;0;0;30881;0;50
20586;0;M;1;0;0;2;35849;1;54
15785;0;S;0;1;0;0;52117;1;53
14378;0;S;1;2;0;1;136220;0;57
17285;0;M;0;2;0;1;52732;1;48
17679;0;M;1;1;1;1;60672;1;50
16320;1;S;0;1;0;0;31295;0;47
26691;1;S;0;1;0;0;53843;0;50
24614;1;M;0;1;1;2;55913;1;51
28232;0;S;0;1;0;0;85359;1;53
24647;0;S;1;0;1;1;57175;1;49
20633;0;M;1;1;0;2;113044;1;56
22326;1;S;0;1;0;0;112000;0;54
15240;1;M;1;3;1;2;129969;1;53
28333;1;M;0;1;0;0;26278;0;44
24787;1;M;1;2;1;2;111560;1;56
13867;0;M;1;2;0;0;129886;0;52
13872;1;M;1;1;1;1;127393;1;57
20674;0;S;0;2;0;0;82396;0;52
21944;1;M;1;1;1;2;109679;0;51
12634;0;M;1;1;1;2;78929;1;50
28698;1;S;0;0;0;0;35620;1;47
22082;0;S;1;1;0;0;77050;1;53
18413;0;M;1;0;1;1;27441;0;49
25467;0;M;1;2;1;1;82539;1;52
11632;1;M;1;2;0;2;133782;1;53
28729;1;S;0;0;0;0;60738;1;52
25456;0;M;0;1;1;1;29505;0;48
24831;0;S;0;2;0;0;85779;1;51
23260;0;M;1;0;2;2;33097;1;51
21698;1;M;1;2;2;2;58076;1;50
25761;1;S;0;0;0;0;30229;0;48
24023;1;S;0;1;0;0;52286;0;49
14544;0;S;1;1;0;0;52236;1;53
21033;0;S;0;0;0;0;34069;1;48
26125;1;S;1;2;0;0;108224;0;51
15743;1;M;1;2;1;2;80635;1;54
21091;1;S;1;2;0;0;102721;0;51
19886;0;M;1;1;1;2;27037;0;45
12054;0;M;1;2;0;0;108295;1;51
13218;1;M;1;1;2;2;57896;1;49
17761;0;M;1;3;1;2;133223;1;57
15349;1;M;1;1;2;2;28278;0;49
18361;0;S;0;2;0;0;79922;1;53
12352;0;M;0;0;0;0;59811;0;49
28675;0;S;1;3;0;0;111142;0;54
20422;1;S;0;1;0;0;29056;0;49
27383;0;S;1;2;1;1;57469;1;52
18293;0;M;1;2;1;2;108717;1;54
13223;0;S;1;3;1;1;77948;1;50
13848;1;S;0;1;0;0;103420;0;53
15474;0;M;1;1;0;1;83326;0;50
27195;0;M;1;2;1;2;128126;1;56
11736;0;M;1;1;2;2;28929;0;50
11383;1;M;1;1;0;1;55698;0;49
28867;1;M;0;0;0;0;35086;1;47
14317;0;S;1;2;0;0;137599;1;62
13494;0;S;1;1;0;0;80376;1;55
20406;1;M;1;0;0;2;33880;0;47
25849;1;M;1;1;0;2;56065;1;49
15695;0;M;1;1;1;2;52916;1;57
18831;0;S;0;2;0;0;60575;1;58
18916;0;S;0;0;0;0;30843;1;48
11859;0;M;1;1;0;2;51735;1;52
11982;1;S;0;1;0;0;30924;0;46
18877;0;M;1;1;1;2;59909;1;50
11732;0;M;1;2;1;1;83150;1;60
27897;1;M;1;2;0;2;131669;1;53
26163;1;M;1;2;0;1;106467;1;51
12672;0;S;0;2;0;0;108864;0;55
20924;0;S;0;1;0;0;29054;0;48
23752;0;M;0;2;0;0;86466;0;51
21768;0;S;1;0;1;1;34721;1;50
24657;1;M;1;3;0;2;79392;1;50
27026;0;S;1;2;0;0;55435;1;58
11518;0;M;1;2;2;2;102556;1;56
11340;1;M;1;0;1;2;32989;1;49
19450;0;M;1;2;0;2;103678;0;50
19430;1;M;1;2;0;3;108901;0;51
18558;1;M;0;1;2;2;52103;1;51
13079;0;S;1;0;0;0;61077;1;53
17506;1;M;0;0;0;0;30553;0;45
15495;0;M;1;1;0;2;53052;1;48
28349;1;S;1;2;0;1;82156;0;52
17275;0;M;1;2;1;2;112951;1;57
20863;1;M;0;2;0;1;50920;1;48
22248;0;M;1;3;0;1;84340;1;50
25724;1;M;1;3;1;2;85607;1;54
11878;1;M;1;1;1;1;76643;1;51
25494;0;M;1;0;1;2;51918;1;59
27839;1;M;0;2;0;0;77976;0;50
28551;0;S;0;1;0;0;35754;0;50
21509;1;M;1;2;0;2;106370;0;51
15763;0;M;0;2;0;0;51893;0;48
18935;1;M;0;0;1;2;28510;0;48
21909;1;M;1;3;1;2;106005;1;55
21716;0;M;1;2;1;2;103236;1;55
22730;0;M;1;1;2;2;31256;1;48
13702;1;S;0;0;0;0;28179;0;46
11769;1;S;0;2;0;0;128886;0;54
17664;0;S;0;1;0;0;31333;1;52
22209;0;M;1;1;0;2;61622;0;52
22842;1;S;0;2;0;0;137363;0;54
17469;0;M;1;1;1;2;27945;0;48
12473;0;M;1;1;2;2;108637;1;58
17757;0;S;0;1;0;0;27760;0;49
11751;1;M;1;2;0;0;111543;1;51
14240;1;M;1;0;0;2;35769;1;47
23948;1;S;0;2;0;0;83256;0;55
17347;1;S;0;2;0;0;52328;0;52
19638;1;M;0;2;0;0;53652;1;49
18396;0;M;1;2;1;2;58152;1;59
26359;0;M;1;1;0;2;82402;0;50
14425;0;M;1;1;1;1;87270;1;58
19516;1;S;0;0;0;0;57968;0;53
12574;0;S;0;1;0;0;53085;1;48
25411;1;S;0;1;0;0;53575;0;50
17592;0;M;1;3;0;2;111909;1;51
27539;0;S;0;0;0;0;28676;0;49
28282;1;S;1;3;1;1;105366;1;55
13875;1;M;0;1;1;2;60036;1;53
24662;1;S;1;1;1;1;36400;0;48
12476;0;S;0;3;0;0;76699;1;58
16544;0;M;1;1;1;2;27466;0;52
19870;0;M;1;1;0;2;29766;0;46
28739;1;S;0;2;0;0;83914;1;52
22077;0;M;1;2;1;1;53400;1;55
26078;0;M;1;0;0;2;26643;0;54
11015;1;S;0;1;0;0;85713;0;53
19005;1;S;1;2;0;0;56068;0;50
18212;0;M;1;3;2;2;103829;1;55
25160;1;S;0;0;0;0;57821;0;51
19053;0;S;0;1;0;0;32531;0;51
19930;0;M;1;0;1;2;59991;1;51
12441;0;M;1;2;0;1;82897;1;60
12446;1;M;1;2;1;2;81055;1;53
26914;1;S;1;1;0;1;60002;0;53
19683;0;M;0;0;1;1;27570;0;50
19110;0;M;1;1;0;2;81508;1;50
17177;0;M;1;2;0;2;56944;1;50
27658;0;S;1;1;0;1;61046;1;52
16441;0;M;0;1;0;0;77679;1;50
15816;1;M;0;1;0;0;32911;0;47
19910;0;M;1;0;2;2;59014;1;58
15542;1;S;1;1;0;0;85048;0;51
24975;1;S;1;0;0;0;27988;0;47
17898;1;S;1;1;0;1;54541;0;52
20993;0;S;0;0;0;0;81014;1;53
15430;0;M;0;3;0;0;108982;1;52
17796;0;S;0;1;0;0;55967;1;55
15852;0;S;0;1;0;0;80846;1;55
25860;0;S;1;0;0;1;34406;0;50
15210;0;S;1;3;0;0;105670;1;59
17360;0;M;0;0;0;0;79163;0;50
23640;0;M;0;2;0;0;83131;1;51
15395;0;S;1;2;0;0;78323;1;51
17866;0;M;1;0;0;1;108937;0;54
25901;0;M;1;1;1;2;31915;0;50
20588;1;M;1;2;0;2;102598;1;51
15973;0;M;1;2;0;3;136129;0;52
13048;1;M;1;0;1;2;31011;1;48
24478;1;S;1;1;0;0;104529;0;52
14213;1;M;0;1;0;0;27380;0;45
26379;1;S;0;0;0;0;50877;0;52
19039;0;M;1;1;1;2;61970;0;48
12774;1;M;1;1;0;2;106275;0;50
20299;1;M;1;2;1;2;106460;1;55
23664;1;S;0;0;0;0;36218;1;46
24991;0;S;1;0;0;0;54340;1;58
12953;1;S;0;1;0;0;84511;0;50
18143;0;S;1;1;0;1;35590;0;49
21612;0;S;0;0;0;0;56251;1;52
27179;0;S;0;2;0;0;78284;1;50
20611;1;M;0;1;0;0;60781;0;49
27394;0;S;1;2;0;1;81264;0;53
16121;1;M;1;1;0;2;58424;0;48
15871;0;M;1;1;1;1;107547;1;55
11337;0;M;1;1;0;1;59042;1;55
18137;0;M;1;0;0;2;26857;0;50
11148;0;M;1;0;0;3;54705;1;48
11299;0;M;1;0;1;2;78852;1;53
13667;0;S;0;0;0;0;53024;0;49
13355;0;M;1;1;1;2;51612;1;49
20799;0;M;1;2;1;2;130512;1;61
19284;1;M;1;2;2;2;133971;1;55
27112;0;S;0;1;0;0;54301;0;54
18357;1;M;1;2;1;1;112520;1;53
28881;0;M;1;2;1;2;113018;1;61
25425;0;S;1;2;0;0;131362;1;57
11537;0;M;1;1;1;2;82982;1;50
18097;1;S;1;3;0;0;83115;1;51
21602;0;M;0;1;0;1;26853;0;45
11097;0;M;1;3;0;1;82787;0;50
20788;1;S;0;3;0;0;80056;1;53
16004;0;M;1;2;1;2;77037;1;54
21833;0;S;1;1;1;1;56715;1;51
23036;0;S;0;1;0;0;60905;1;56
11038;1;M;1;0;0;2;28892;0;46
19190;0;S;0;1;0;0;81861;0;54
24947;0;S;1;1;0;1;81499;0;53
21099;1;S;0;1;0;0;50911;0;50
12042;0;M;0;1;0;0;34064;0;46
13469;0;S;0;0;0;0;31764;1;55
23644;1;M;1;1;0;0;103521;0;51
15864;1;S;0;3;0;0;134983;0;57
20128;0;M;1;2;0;0;110810;1;52
22839;1;S;0;1;0;0;50919;0;50
24067;1;S;0;0;0;0;83370;0;50
21590;1;M;1;0;0;1;104780;0;51
12331;1;S;1;1;0;0;32276;0;48
29132;1;S;0;0;0;0;29875;0;47
18116;0;M;1;2;2;2;53022;1;61
26956;1;S;0;1;0;0;81390;0;51
18039;0;M;1;3;0;0;103274;1;51
11342;0;M;1;2;0;1;82580;1;52
13130;0;M;1;2;0;2;128674;1;61
15095;1;M;1;2;1;2;58454;1;52
25139;0;M;1;2;1;2;58535;1;58
19993;0;M;1;2;1;1;105256;1;52
28288;0;S;0;1;0;0;26800;0;48
22464;0;M;1;3;2;2;80846;1;52
19222;0;M;1;0;1;2;31791;1;52
17495;0;M;1;0;0;2;56279;1;55
24202;1;S;0;3;0;0;106859;1;53
26074;0;M;1;1;0;1;85389;0;59
28901;1;M;1;2;1;2;83471;1;53
27878;0;S;0;2;0;0;58497;0;50
12605;1;M;1;2;1;2;79013;1;50
28547;1;S;0;1;0;0;27793;0;48
22340;0;M;1;1;0;1;57185;0;51
20249;1;S;1;0;0;0;85570;1;49
13766;0;M;1;0;1;1;83440;1;54
19805;1;S;0;1;0;0;86008;0;51
23209;0;S;0;0;0;0;30161;1;52
23709;0;S;1;2;0;1;59501;0;49
11977;1;M;1;2;1;2;135201;1;57
21480;0;M;1;1;1;2;77999;1;53
24815;1;S;1;1;0;0;134202;0;56
21102;0;M;1;1;1;2;57869;1;58
13014;0;M;1;0;1;1;86279;1;50
22381;0;M;1;2;1;2;102719;1;61
19466;1;M;1;1;0;2;54734;1;49
19531;0;S;1;2;0;0;134984;1;54
19360;1;M;1;3;1;2;135365;1;54
18193;0;S;0;2;0;0;87745;1;51
15762;0;S;0;2;0;0;57903;1;49
21721;1;S;1;3;0;0;81062;0;54
19711;0;S;0;1;0;0;52732;0;52
21459;0;M;1;3;0;2;83583;1;50
21601;1;M;1;2;2;2;112831;1;56
26651;0;S;0;2;0;0;59319;0;52
17179;0;S;1;3;0;0;77940;1;56
15671;0;S;0;3;0;0;83701;1;54
24203;0;S;0;2;0;0;111898;0;53
21846;0;M;1;3;1;2;104128;1;55
15612;0;S;0;2;0;0;82318;1;54
18873;0;S;1;2;1;1;52927;1;51
18067;0;M;1;2;1;2;53824;1;49
25101;0;M;1;1;1;2;83250;1;58
28751;0;M;0;1;1;2;52236;1;52
12936;1;S;1;2;0;0;135879;1;54
27380;0;S;1;1;1;1;79824;1;54
23288;0;S;0;0;0;0;35116;1;46
17892;0;M;1;2;0;2;111257;0;56
15888;1;M;1;3;1;2;83634;1;52
22228;1;M;1;1;0;2;83943;0;50
15502;0;S;1;3;0;0;107876;0;51
27986;0;S;0;1;0;0;81514;1;54
25648;1;M;1;2;0;2;52532;0;49
13903;0;S;0;1;0;0;111107;0;53
19267;0;M;0;2;0;0;58719;1;49
14627;0;M;1;1;1;1;33669;1;59
28886;0;M;1;2;0;2;58984;1;57
13296;0;M;1;0;0;1;28670;0;48
21139;0;M;1;0;0;2;55757;1;50
14041;1;S;0;0;0;0;27009;0;45
19953;0;S;0;3;0;0;112177;0;56
13925;0;S;1;3;0;0;128736;0;57
14513;1;M;0;1;1;1;30445;1;46
29283;0;M;1;2;1;2;59724;1;56
13687;0;M;1;1;0;0;138079;0;53
14933;0;M;0;1;1;1;30188;1;47
25157;1;S;0;2;0;0;54918;1;52
20541;1;M;1;1;0;2;77749;0;50
19078;1;S;1;1;0;1;30725;0;49
14270;0;S;0;3;0;0;85548;1;52
26130;0;M;1;3;0;0;107318;0;52
20760;0;M;1;0;1;2;34539;1;57
26930;1;M;1;2;0;2;106064;1;51
12991;0;M;1;2;1;2;80175;1;51
17229;1;S;0;2;0;0;130279;1;53
25757;0;S;0;2;0;0;86757;1;51
22420;0;S;0;2;0;0;59448;1;50
13823;1;M;1;1;1;1;111976;0;53
29220;1;S;1;2;0;0;134797;0;55
25276;1;S;0;2;0;0;84149;0;52
23725;0;M;1;2;0;2;60199;1;49
13250;1;M;1;1;0;2;26300;0;45
23887;0;S;0;1;0;0;53162;1;51
15384;0;M;1;3;0;2;87749;0;50
16906;1;M;1;1;2;2;56847;1;51
20119;0;M;0;1;0;0;62015;0;49
13588;1;M;1;1;1;2;107616;1;53
18508;1;S;1;2;0;0;81553;0;54
19193;0;S;0;2;0;0;80804;0;50
25470;0;M;1;1;0;1;78864;0;57
11576;0;M;1;1;1;1;106130;1;57
15530;1;S;1;1;0;0;103439;0;52
21130;1;M;0;0;0;0;33211;0;46
16398;0;S;0;0;0;0;25806;0;48
26856;1;M;0;1;0;1;34217;0;46
13260;0;M;1;1;0;2;82539;0;58
22443;0;S;0;2;0;0;110489;0;52
11612;0;S;0;2;0;0;52562;1;52
14835;1;S;0;1;0;0;85417;0;51
26378;0;M;1;0;1;2;34948;1;59
20051;1;S;0;1;0;0;79970;0;53
12055;1;M;0;1;0;2;53293;1;49
22026;1;M;0;0;0;0;58298;1;49
11966;0;S;0;0;0;0;29773;0;53
22727;1;M;1;2;0;2;133081;0;53
18479;1;M;0;0;0;0;86674;0;50
19524;1;S;0;1;0;0;83952;0;51
26030;1;M;1;1;0;1;135934;1;53
14540;0;M;1;0;1;2;54243;1;60
12457;1;S;1;2;0;0;132634;1;56
14730;0;M;1;1;2;2;81117;1;58
15968;0;S;1;3;0;0;78550;1;56
23290;1;M;1;2;0;0;112191;1;52
29334;1;S;0;1;0;0;26428;0;48
27235;0;S;0;0;0;0;30292;1;50
26943;1;S;0;2;0;0;78112;1;51
29330;1;M;0;0;0;0;55574;1;48
19077;0;M;1;2;0;2;82362;1;52
26796;0;S;1;3;1;1;112637;1;52
20737;1;M;1;0;3;3;85707;1;52
14393;0;S;1;2;0;1;129047;1;55
16091;1;S;0;1;0;0;59346;0;50
14191;0;M;1;2;0;2;85457;0;54
15546;0;M;1;2;0;2;51246;1;57
12599;1;M;1;2;0;1;110476;0;51
16787;1;S;1;1;1;1;133251;0;52
14661;1;M;1;3;1;2;127688;1;55
13857;1;M;0;2;0;1;55916;0;48
20564;0;S;1;1;1;1;79057;1;54
13745;0;M;1;2;0;2;85042;1;57
21798;1;M;1;1;2;2;60876;1;49
29084;1;S;1;1;0;0;58013;0;50
21044;0;M;1;1;1;2;107433;1;55
28758;0;M;1;3;0;1;77636;1;50
13761;0;M;1;1;1;1;83987;1;54
27966;1;S;1;0;0;0;59723;1;52
20571;1;S;1;3;0;1;79775;1;50
25513;1;S;0;1;0;0;61013;0;49
15457;1;M;1;0;1;2;33326;1;47
26083;1;S;0;1;0;0;60696;0;49
17412;1;M;1;1;0;1;60901;0;48
23865;1;S;0;2;0;0;107259;0;55
13609;0;M;1;3;1;2;77885;1;61
21060;1;S;0;2;0;0;86207;0;51
16710;1;M;1;1;1;2;58074;1;51
21759;1;M;1;1;0;2;85021;0;50
29419;1;S;0;1;0;0;57727;0;50
18443;0;M;1;1;1;2;32536;0;48
18506;0;M;1;1;1;2;54042;1;58
21200;1;S;1;0;0;0;109178;1;54
13803;1;M;1;1;1;3;134388;1;56
27687;1;S;0;0;0;0;60791;1;53
23305;1;M;1;2;2;2;61593;1;53
22052;0;M;1;3;0;0;139071;1;52
18420;1;M;1;2;1;2;86206;1;52
28123;1;S;0;2;0;0;82599;1;54
25719;1;S;1;2;1;1;107367;1;56
18102;0;M;1;1;1;2;59936;1;52
26742;0;M;1;1;1;2;53536;1;51
24878;1;M;1;1;1;2;59639;1;53
17843;1;S;0;1;0;0;34657;0;49
18415;1;M;1;1;0;3;36583;0;47
19357;0;S;0;1;0;0;52620;0;50
20412;0;M;0;3;0;0;87636;0;50
17433;0;M;1;1;1;2;33274;1;53
28281;0;M;1;0;1;2;83497;1;51
14923;0;S;0;1;0;0;53150;0;52
29444;1;M;1;2;1;2;52762;1;51
24689;1;M;0;0;0;0;27197;0;45
14464;1;M;1;3;0;2;137493;1;52
23461;1;M;1;2;2;2;87102;1;50
26088;0;M;1;1;1;2;51356;1;56
16212;1;M;1;1;1;2;134579;1;54
11901;1;S;0;2;0;0;55783;0;50
13274;0;S;0;0;0;0;60599;0;59
19797;0;S;1;0;0;0;80765;1;57
27320;0;M;1;1;0;2;58622;0;57
20905;1;S;0;0;0;0;36262;0;49
29053;0;S;1;1;0;1;84198;1;52
19104;1;M;0;2;0;1;55093;1;48
21090;0;S;0;0;0;0;53111;1;55
18154;0;S;1;2;0;1;60739;0;52
21740;1;M;1;2;0;0;102723;0;51
14734;0;M;1;1;2;2;60344;1;59
24210;0;S;0;2;0;0;109190;1;53
25569;0;S;1;0;0;1;81438;1;51
15782;1;M;1;2;0;1;103738;0;51
21701;1;M;1;1;1;2;54497;1;51
26748;1;S;1;2;0;0;107334;1;52
27240;0;S;0;1;0;0;57911;1;50
27588;1;S;0;0;0;0;33196;1;48
17991;0;M;1;2;0;0;134669;0;59
27888;1;S;0;1;0;0;29027;0;47
21577;1;M;1;1;2;3;109370;1;55
20715;0;S;0;2;0;0;59093;1;51
14282;1;S;0;1;0;0;60078;0;53
26604;1;S;0;2;0;0;104687;0;55
12170;1;M;1;0;0;1;78460;0;50
16002;1;M;1;3;1;2;109273;1;53
17714;1;M;1;2;0;2;53411;1;49
13152;1;M;0;1;0;0;57555;0;48
26099;1;M;1;2;0;2;83478;0;50
19880;1;M;1;1;0;2;36163;0;47
27142;1;S;0;3;0;0;109727;1;54
23221;0;S;0;1;0;0;28121;0;45
26007;0;M;1;1;0;2;27850;0;54
27163;0;S;0;1;0;0;53945;0;50
20098;1;M;1;0;1;1;31471;1;48
28445;0;S;0;0;0;0;26689;0;47
24900;1;S;0;1;0;0;76679;0;54
13365;0;M;1;2;1;2;80827;1;51
27263;0;M;1;3;0;2;112342;1;51
19493;1;M;1;1;1;2;110773;1;51
16423;0;S;1;1;0;1;60176;1;50
27100;0;M;1;2;1;2;112720;1;52
24880;1;M;1;0;0;2;52239;0;49
13948;1;S;1;3;0;0;83058;0;53
20833;0;S;1;1;0;0;107696;1;63
17528;1;M;1;1;1;2;53072;1;48
15616;1;S;0;2;0;0;59335;1;49
17573;1;S;0;0;0;0;59225;1;50
23044;0;M;1;1;2;2;31450;0;53
23361;1;S;1;2;0;0;127313;1;56
26089;0;S;1;3;0;0;86128;1;63
17809;0;S;0;1;0;0;34502;0;55
25241;0;M;1;2;1;1;87984;1;56
20709;0;M;1;2;0;2;87114;1;55
17443;1;S;1;3;0;1;103329;1;54
29380;1;M;1;1;0;2;78978;0;50
18624;0;S;0;1;0;0;79405;0;53
13178;1;S;0;1;0;0;50925;0;48
14633;0;M;1;1;1;2;61398;1;52
12234;0;M;1;2;1;2;79367;1;61
28091;1;S;1;2;1;1;78349;1;53
18865;1;M;1;1;2;2;29579;0;46
16763;0;M;0;0;0;0;31274;0;47
16476;0;S;0;3;0;0;109218;0;52
13976;0;M;1;3;0;1;80700;0;50
17367;1;M;0;0;2;2;26429;0;46
25641;1;M;1;2;0;1;78860;0;50
21519;0;S;1;2;0;1;129721;0;54
25736;0;M;1;1;2;2;82191;1;56
25108;0;M;0;2;0;2;52963;0;48
14980;1;S;0;0;0;0;27810;0;49
16727;0;S;0;0;0;0;33277;1;48
20287;1;S;0;2;0;0;54732;0;52
14925;1;M;1;0;0;2;101893;1;52
18216;1;M;1;3;1;2;103167;1;53
24926;0;S;1;1;0;0;54834;1;56
18515;1;M;1;2;1;2;79440;1;51
14116;1;S;0;2;0;0;84845;0;54
28757;0;M;1;2;1;2;108903;1;51
27464;1;M;1;1;1;2;78620;1;51
12065;0;M;1;2;1;2;81650;1;54
18999;1;M;1;1;0;2;106483;0;52
16674;0;M;1;3;0;2;103070;1;52
24894;0;S;0;0;0;0;136568;1;54
28657;0;S;1;3;0;0;137079;1;54
22621;0;M;0;2;1;1;58826;1;52
18418;1;S;0;1;0;0;59882;0;48
11356;0;S;0;0;0;0;36008;1;49
11092;1;M;1;2;1;1;77749;1;54
27566;0;M;1;2;0;2;57128;0;56
23415;1;S;0;0;0;0;82692;1;52
24294;0;S;0;1;0;0;54015;0;52
21354;1;S;1;0;0;1;53146;1;52
24516;1;S;0;2;0;0;57767;1;51
23794;1;M;1;3;0;2;77638;0;50
13452;1;M;1;1;0;2;85933;0;50
18040;0;M;0;1;0;0;32625;0;46
14913;1;M;1;2;0;1;60584;1;49
15915;0;S;1;2;0;0;81548;0;53
14660;1;M;1;2;0;0;131245;0;52
29433;0;M;1;3;0;0;105513;1;51
23369;1;S;0;1;0;0;76773;0;54
17062;1;M;1;1;1;1;84595;1;55
19571;1;S;1;2;0;0;111612;1;52
14946;0;S;0;0;0;0;28772;0;55
15322;0;M;1;0;1;2;111920;1;53
17846;0;S;0;1;0;0;61934;0;50
12404;1;S;0;2;0;0;107283;1;52
22109;0;M;1;1;1;2;54453;1;57
20941;0;M;0;2;0;0;52690;0;48
18000;0;S;0;1;0;0;56397;0;52
15731;0;S;1;2;0;0;131664;1;52
24593;1;M;1;3;0;0;106902;0;51
19293;1;M;1;1;0;2;134578;0;52
15620;1;S;0;0;0;0;57708;0;48
28216;1;M;1;3;0;1;84569;1;51
14350;1;S;0;1;0;0;52032;0;51
29305;1;S;0;1;0;0;32459;0;46
20012;1;M;1;2;0;2;78265;0;49
27016;1;S;1;0;0;0;130073;1;56
29020;0;S;1;1;0;0;52867;1;57
17879;0;M;1;2;1;2;102900;1;54
19237;1;M;1;1;0;0;135285;1;52
27638;0;S;0;0;0;0;32186;1;47
27345;0;S;0;1;0;0;103330;1;53
17299;1;S;1;2;0;0;106325;1;52
24323;1;S;0;0;0;0;32119;0;47
23318;0;S;0;2;0;0;110423;1;55
23779;1;S;0;3;0;0;111933;0;52
22388;0;M;1;2;1;2;79626;1;54
28775;1;M;1;2;0;2;81432;1;49
11391;1;S;0;3;0;0;85018;0;53
14261;1;S;1;0;0;0;133030;1;55
18542;0;M;1;0;0;2;53242;1;48
20814;1;S;0;0;0;0;58831;0;50
11469;0;S;0;0;0;0;25674;0;46
18633;0;M;0;1;0;2;53957;0;48
11143;0;M;0;1;0;0;78930;1;50
